Date,1d,1w,2w,3w,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,18m,2y,3y,4y,5y,6y,7y,8y,9y,10y,12y,15y,20y,25y,30y,40y,50y
28/12/2017,0.464,0.438304,0.451182,0.455489,0.458468,0.467735,0.473436,0.477206,0.490113,0.504896,0.516001,0.528445,0.539766,0.549039,0.561862,0.573195,0.629008,0.680158,0.756117,0.816794,0.872646,0.918833,0.957709,0.995187,1.03206,1.06861,1.13033,1.19554,1.24573,1.24071,1.22286,1.15526,1.10079
29/12/2017,0.419,0.438299,0.45118,0.455487,0.458282,0.467379,0.47293,0.475948,0.488149,0.502382,0.511778,0.523267,0.532976,0.541131,0.553377,0.564484,0.615891,0.665342,0.743346,0.806036,0.865105,0.91041,0.948885,0.987693,1.02579,1.06184,1.12333,1.18915,1.23723,1.23082,1.21153,1.14235,1.08724
02/01/2018,0.463,0.463021,0.463042,0.463062,0.463092,0.470171,0.474007,0.475538,0.490546,0.502421,0.512183,0.526729,0.537342,0.547115,0.561077,0.572244,0.63053,0.68753,0.777641,0.846571,0.910313,0.96081,1.00353,1.04744,1.08901,1.129,1.19173,1.259,1.30715,1.30261,1.28413,1.21468,1.15946
03/01/2018,0.463,0.463021,0.463042,0.463062,0.463098,0.469332,0.471921,0.473105,0.486989,0.498302,0.507507,0.521451,0.531391,0.540851,0.551833,0.562106,0.615244,0.66687,0.748323,0.809984,0.866653,0.913913,0.953864,0.995224,1.03474,1.07175,1.13504,1.20298,1.25134,1.24572,1.22715,1.1578,1.10115
04/01/2018,0.463,0.463021,0.463042,0.463062,0.463095,0.468911,0.471877,0.473564,0.488022,0.500012,0.510685,0.523835,0.534332,0.544244,0.556326,0.567159,0.621669,0.674699,0.7579,0.822925,0.880856,0.929321,0.97104,1.01314,1.05289,1.08994,1.15278,1.22091,1.26792,1.26196,1.24304,1.17268,1.11553
05/01/2018,0.463,0.463017,0.46304,0.463061,0.463091,0.469004,0.472209,0.473822,0.488756,0.500481,0.510854,0.525278,0.537069,0.548097,0.562064,0.574827,0.634644,0.69047,0.777025,0.840037,0.897384,0.943817,0.983491,1.02403,1.06171,1.09777,1.16116,1.22729,1.27585,1.2709,1.253,1.18265,1.125
08/01/2018,0.463,0.463021,0.463042,0.463062,0.463092,0.469704,0.472162,0.472384,0.490827,0.503904,0.515298,0.532785,0.544269,0.556182,0.570875,0.582188,0.643291,0.696652,0.780644,0.842884,0.896006,0.938905,0.977815,1.01653,1.05361,1.08682,1.14893,1.21357,1.26105,1.2561,1.23875,1.16858,1.111
09/01/2018,0.463,0.463021,0.463042,0.463062,0.463535,0.469938,0.472065,0.472025,0.492466,0.504244,0.51667,0.534654,0.547134,0.559657,0.574142,0.586104,0.648064,0.708686,0.797983,0.866163,0.924966,0.970259,1.01049,1.05037,1.08872,1.12301,1.1846,1.24962,1.29621,1.2903,1.27174,1.19854,1.13879
10/01/2018,0.463,0.463021,0.463042,0.463062,0.464765,0.470399,0.472889,0.473311,0.495212,0.50856,0.522286,0.540175,0.553741,0.5683,0.582285,0.595303,0.659849,0.720682,0.813174,0.880128,0.938261,0.984307,1.02525,1.06473,1.10276,1.13868,1.20146,1.26661,1.31401,1.3075,1.29098,1.21465,1.15332
11/01/2018,0.463,0.463021,0.463042,0.463062,0.464501,0.469182,0.471469,0.47254,0.493977,0.507943,0.523428,0.540067,0.553692,0.568674,0.584847,0.599342,0.670318,0.739464,0.837853,0.910578,0.973509,1.01855,1.05799,1.09674,1.13302,1.16734,1.22637,1.29052,1.33777,1.33397,1.31791,1.24091,1.1797
12/01/2018,0.463,0.463017,0.46304,0.463061,0.464866,0.470637,0.473235,0.477015,0.496762,0.510909,0.526504,0.544344,0.558538,0.574118,0.592329,0.608999,0.685076,0.75585,0.858936,0.934476,0.996274,1.0401,1.07829,1.1141,1.14959,1.18096,1.23807,1.2979,1.34385,1.33721,1.3193,1.24084,1.17615
15/01/2018,0.463,0.463021,0.463042,0.463062,0.466198,0.471337,0.473954,0.478203,0.499067,0.513313,0.528744,0.54797,0.56085,0.576579,0.59439,0.607909,0.681168,0.747528,0.843407,0.915827,0.97693,1.02127,1.06004,1.09634,1.13179,1.16427,1.21863,1.27587,1.3197,1.31261,1.29419,1.2149,1.15082
16/01/2018,0.465,0.465021,0.465042,0.465063,0.467352,0.470519,0.472345,0.476521,0.495554,0.506745,0.521049,0.537566,0.549412,0.564253,0.580728,0.594088,0.664446,0.726925,0.822485,0.893953,0.953503,0.999257,1.0382,1.07392,1.10975,1.14253,1.19803,1.25595,1.29956,1.29369,1.27569,1.19688,1.1321
17/01/2018,0.464,0.464021,0.464042,0.464063,0.466599,0.46898,0.470551,0.475572,0.494781,0.506836,0.521335,0.536817,0.548684,0.565978,0.582367,0.597668,0.670253,0.73501,0.829819,0.899234,0.956018,0.999356,1.03685,1.07107,1.10486,1.13531,1.18945,1.24549,1.2867,1.2814,1.26312,1.18252,1.11567
18/01/2018,0.464,0.464021,0.464042,0.464063,0.467964,0.471496,0.473929,0.479733,0.497524,0.509661,0.526775,0.542817,0.556042,0.573253,0.589764,0.604799,0.682921,0.752085,0.853549,0.927054,0.986,1.03112,1.07045,1.1053,1.13925,1.16963,1.22367,1.27607,1.31616,1.31129,1.29246,1.21177,1.14487
19/01/2018,0.464,0.464017,0.46404,0.464597,0.468085,0.471617,0.474123,0.48223,0.49892,0.511314,0.528335,0.545035,0.55827,0.574912,0.59164,0.607199,0.682086,0.748037,0.847141,0.920499,0.981508,1.02904,1.07026,1.10716,1.14374,1.17673,1.2333,1.28824,1.33055,1.3278,1.31097,1.22999,1.1632
22/01/2018,0.464,0.464021,0.464042,0.466206,0.469175,0.47219,0.474786,0.48339,0.501034,0.513491,0.530493,0.548492,0.560482,0.579,0.598041,0.61241,0.690884,0.7556,0.85724,0.934776,0.998983,1.04774,1.08919,1.1268,1.16239,1.19517,1.25303,1.3067,1.35123,1.34934,1.33296,1.25275,1.18578
23/01/2018,0.464,0.464021,0.464042,0.466742,0.469538,0.472486,0.4749,0.48456,0.503564,0.514893,0.532043,0.548732,0.560612,0.577246,0.593235,0.60612,0.679196,0.747601,0.850618,0.928146,0.993302,1.04137,1.08265,1.1211,1.15649,1.1898,1.24821,1.30281,1.34627,1.34479,1.3273,1.24411,1.17665
24/01/2018,0.464,0.464021,0.464042,0.466563,0.468873,0.471191,0.472864,0.48488,0.505764,0.518979,0.538778,0.557099,0.571012,0.591839,0.608518,0.624093,0.708933,0.782362,0.901238,0.982324,1.04926,1.09755,1.13799,1.17463,1.20797,1.23955,1.29691,1.35054,1.39245,1.388,1.36842,1.284,1.21556
25/01/2018,0.464,0.464021,0.464042,0.46713,0.469272,0.47182,0.474369,0.489296,0.511948,0.527179,0.546066,0.559516,0.571239,0.591796,0.610783,0.625748,0.707399,0.779368,0.89596,0.980122,1.04546,1.09338,1.13159,1.16702,1.19927,1.23136,1.29027,1.34686,1.389,1.38435,1.36414,1.27809,1.20838
26/01/2018,0.464,0.464017,0.464697,0.467567,0.469435,0.471946,0.474424,0.491767,0.510284,0.524409,0.546384,0.563454,0.577656,0.598301,0.617243,0.633519,0.718219,0.801416,0.930671,1.01696,1.08066,1.12418,1.15959,1.19166,1.22142,1.24923,1.30648,1.36091,1.4025,1.39853,1.37857,1.29242,1.22144
29/01/2018,0.464,0.464021,0.466899,0.469302,0.470758,0.473525,0.475246,0.492895,0.513063,0.526949,0.547953,0.565351,0.579647,0.600897,0.619991,0.634362,0.719935,0.80182,0.93519,1.02792,1.09604,1.14178,1.17779,1.21031,1.24118,1.27079,1.32732,1.38185,1.42166,1.41473,1.39324,1.30715,1.23671
30/01/2018,0.464,0.464021,0.467614,0.469778,0.470985,0.473683,0.475365,0.493471,0.512458,0.526047,0.545705,0.560891,0.574236,0.596009,0.614679,0.629554,0.710386,0.791166,0.919509,1.01227,1.08293,1.13283,1.17502,1.21172,1.24676,1.27925,1.33794,1.39573,1.43843,1.43465,1.4173,1.3347,1.26474
31/01/2018,0.464,0.464021,0.467257,0.468707,0.469442,0.47185,0.473757,0.494828,0.514977,0.530317,0.550855,0.565899,0.58,0.602843,0.622759,0.639126,0.726344,0.812428,0.949162,1.04782,1.12259,1.1715,1.21381,1.25049,1.28514,1.31646,1.3722,1.42663,1.46628,1.4604,1.44096,1.35742,1.2892
01/02/2018,0.464,0.464021,0.466542,0.467397,0.467835,0.470292,0.473189,0.496824,0.518888,0.534,0.557422,0.573008,0.587037,0.611744,0.630552,0.64663,0.738358,0.830567,0.974578,1.07765,1.15485,1.20885,1.25314,1.29005,1.32497,1.35585,1.40941,1.46267,1.49762,1.49037,1.46959,1.38392,1.31412
02/02/2018,0.464,0.465089,0.468326,0.46942,0.469977,0.472642,0.475588,0.505499,0.527536,0.544957,0.566403,0.581423,0.594951,0.619639,0.6391,0.657233,0.749263,0.840838,0.991398,1.1036,1.18849,1.24757,1.29474,1.33303,1.36943,1.40037,1.45403,1.5037,1.53234,1.52009,1.49627,1.41023,1.33949
05/02/2018,0.464,0.466878,0.467971,0.468349,0.468549,0.471426,0.473985,0.501632,0.521996,0.538842,0.559211,0.574879,0.58944,0.610453,0.629409,0.643682,0.733819,0.821174,0.967853,1.08348,1.17031,1.2309,1.28012,1.32017,1.35629,1.3883,1.44185,1.49318,1.52507,1.51494,1.49275,1.40669,1.33626
06/02/2018,0.464,0.4667,0.467257,0.467456,0.467567,0.469921,0.471572,0.499409,0.519017,0.534733,0.554207,0.56953,0.582661,0.602887,0.620641,0.634913,0.719592,0.797375,0.930355,1.03331,1.1115,1.17037,1.21788,1.25798,1.29417,1.32617,1.3797,1.43215,1.46973,1.46478,1.44777,1.36226,1.29187
07/02/2018,0.464,0.466164,0.466364,0.466444,0.466495,0.470046,0.471719,0.499494,0.519246,0.534017,0.555006,0.57105,0.585457,0.604504,0.62076,0.634722,0.720922,0.802149,0.937598,1.04398,1.12652,1.18632,1.23578,1.27732,1.31454,1.34746,1.40143,1.45403,1.49177,1.48701,1.46969,1.38411,1.31367
08/02/2018,0.463,0.463021,0.463042,0.463062,0.463083,0.471517,0.476887,0.520463,0.549434,0.571619,0.598581,0.616107,0.634364,0.658188,0.676029,0.692624,0.791254,0.878921,1.02752,1.14068,1.22689,1.28842,1.33609,1.37338,1.40666,1.43622,1.48363,1.52979,1.56107,1.55031,1.52861,1.44069,1.37005
09/02/2018,0.463,0.463017,0.46304,0.463061,0.463082,0.471273,0.476417,0.519818,0.543694,0.565672,0.591148,0.608853,0.626798,0.648681,0.666203,0.683454,0.773545,0.851909,0.9904,1.09943,1.18672,1.24809,1.29591,1.33523,1.36943,1.39872,1.44751,1.49566,1.52542,1.51502,1.49311,1.40593,1.33492
12/02/2018,0.463,0.463021,0.463042,0.463062,0.463083,0.469917,0.480009,0.51933,0.545001,0.568629,0.591711,0.609571,0.628769,0.651041,0.67126,0.687251,0.780444,0.862739,1.00036,1.10623,1.18973,1.25,1.29529,1.33412,1.36735,1.3971,1.44834,1.4977,1.52613,1.51696,1.49426,1.40704,1.33501
13/02/2018,0.463,0.463021,0.463042,0.463062,0.463083,0.470671,0.481379,0.525324,0.552747,0.576553,0.600132,0.618752,0.637309,0.659794,0.679653,0.696595,0.791314,0.874118,1.01752,1.125,1.20932,1.2699,1.31609,1.35385,1.38654,1.4152,1.46596,1.51342,1.54066,1.53158,1.50838,1.42138,1.34967
14/02/2018,0.463,0.463021,0.463042,0.463062,0.463083,0.471178,0.481116,0.527097,0.556114,0.579054,0.603077,0.621495,0.641325,0.664124,0.683692,0.701529,0.795859,0.878936,1.02308,1.13344,1.22004,1.28177,1.32902,1.36789,1.40041,1.43068,1.48206,1.52999,1.55777,1.54751,1.52483,1.43887,1.36718
15/02/2018,0.462,0.462021,0.462042,0.462062,0.462083,0.471871,0.484505,0.529945,0.557956,0.582172,0.608018,0.62483,0.645371,0.668707,0.68632,0.70386,0.797976,0.884294,1.03264,1.14466,1.23311,1.29804,1.34817,1.3894,1.42362,1.4568,1.50851,1.55639,1.58563,1.5774,1.55576,1.46968,1.39791
16/02/2018,0.462,0.462017,0.46204,0.462061,0.462082,0.472032,0.486706,0.533611,0.557828,0.581545,0.604503,0.620489,0.640005,0.661332,0.678548,0.696302,0.783819,0.865707,1.00232,1.10666,1.18867,1.24896,1.29773,1.33791,1.37083,1.4011,1.45222,1.50036,1.53327,1.52509,1.50565,1.41933,1.34591
19/02/2018,0.462,0.462021,0.462042,0.462062,0.462083,0.473368,0.497268,0.537123,0.56284,0.587366,0.607626,0.623259,0.644924,0.667362,0.687839,0.704454,0.796725,0.875875,1.01715,1.12255,1.20564,1.26613,1.31531,1.35428,1.38732,1.41778,1.46784,1.51383,1.54589,1.53594,1.51503,1.42896,1.3572
20/02/2018,0.462,0.462021,0.462042,0.462062,0.462083,0.473814,0.497512,0.53839,0.563656,0.589216,0.612405,0.63058,0.651105,0.671989,0.69055,0.707979,0.800594,0.876576,1.01017,1.10888,1.18506,1.24616,1.29544,1.33506,1.36953,1.3999,1.44757,1.49121,1.52038,1.50926,1.48798,1.40268,1.33159
21/02/2018,0.462,0.462021,0.462042,0.462062,0.462083,0.47473,0.499005,0.54316,0.570687,0.596136,0.620038,0.638224,0.660066,0.681288,0.699569,0.717918,0.810907,0.88566,1.01509,1.11084,1.18315,1.23839,1.28335,1.31995,1.35195,1.38277,1.43085,1.47451,1.50523,1.4947,1.47401,1.38867,1.31657
22/02/2018,0.463,0.46302,0.463041,0.463061,0.463082,0.476603,0.503033,0.546511,0.573909,0.599088,0.622355,0.637407,0.658068,0.678435,0.693755,0.711318,0.799986,0.88294,1.00984,1.10232,1.17185,1.22472,1.26982,1.30738,1.34109,1.37098,1.41994,1.46308,1.49281,1.48272,1.46262,1.37805,1.30762
23/02/2018,0.463,0.463017,0.463039,0.46306,0.464019,0.476149,0.505221,0.551333,0.575551,0.60211,0.625214,0.641269,0.661675,0.68061,0.695834,0.713464,0.794085,0.869471,0.990663,1.07172,1.1331,1.18431,1.22837,1.26703,1.29992,1.33034,1.3805,1.42496,1.45574,1.44512,1.42481,1.34039,1.27043
26/02/2018,0.463,0.46302,0.463041,0.463061,0.466833,0.476823,0.518659,0.556575,0.582499,0.610806,0.630748,0.646679,0.667882,0.686806,0.702863,0.719941,0.805155,0.879276,0.995123,1.07422,1.13295,1.18023,1.22182,1.25746,1.28981,1.31801,1.36488,1.4058,1.43454,1.42352,1.40337,1.31884,1.24881
27/02/2018,0.463,0.46302,0.463041,0.463061,0.467762,0.477017,0.517659,0.555518,0.580641,0.608315,0.629032,0.645951,0.67112,0.693768,0.713642,0.731655,0.824387,0.904168,1.0295,1.11328,1.17785,1.22495,1.26641,1.30145,1.33421,1.36288,1.40768,1.44578,1.46867,1.4556,1.4334,1.34881,1.27874
28/02/2018,0.463,0.46302,0.463041,0.463061,0.468173,0.475652,0.516406,0.555482,0.581967,0.607353,0.628554,0.644912,0.668383,0.688606,0.705822,0.723821,0.813765,0.888596,1.01177,1.09289,1.15389,1.20203,1.24352,1.27879,1.31088,1.33885,1.38332,1.42277,1.44327,1.42747,1.40384,1.31673,1.24737
01/03/2018,0.463,0.46302,0.463041,0.463061,0.468553,0.474188,0.517949,0.553913,0.576465,0.60545,0.623943,0.640112,0.665343,0.684311,0.700488,0.717029,0.806946,0.882048,0.995985,1.07423,1.13133,1.17771,1.21739,1.25348,1.2853,1.31479,1.35927,1.39811,1.41951,1.40284,1.37934,1.29327,1.22293
02/03/2018,0.463,0.463017,0.463039,0.463953,0.467782,0.472641,0.521371,0.553101,0.576314,0.605412,0.624932,0.641663,0.664524,0.682326,0.698912,0.715151,0.798313,0.869549,0.977605,1.05379,1.11147,1.16006,1.20181,1.23977,1.27404,1.3035,1.34855,1.38716,1.40673,1.3892,1.36567,1.27987,1.21208
05/03/2018,0.463,0.46302,0.463041,0.466634,0.469142,0.472746,0.525437,0.559545,0.584946,0.611175,0.63084,0.648267,0.671053,0.691191,0.706121,0.722077,0.806181,0.883363,0.997018,1.07784,1.14048,1.18848,1.23081,1.26931,1.30413,1.33491,1.38151,1.42165,1.44034,1.42454,1.40175,1.31667,1.24861
06/03/2018,0.463,0.46302,0.463041,0.468122,0.470957,0.474762,0.531472,0.566511,0.592026,0.620051,0.641604,0.658684,0.681268,0.700691,0.716054,0.734548,0.823982,0.89106,1.00962,1.09417,1.15973,1.21384,1.25922,1.3,1.33718,1.369,1.41904,1.46089,1.47858,1.46265,1.43981,1.35491,1.28887
07/03/2018,0.463,0.46302,0.463041,0.467348,0.469008,0.470204,0.529222,0.565308,0.588108,0.612989,0.631899,0.648914,0.672249,0.691751,0.708181,0.724799,0.815301,0.889698,1.00744,1.0913,1.15331,1.20562,1.24979,1.28909,1.32373,1.35461,1.40424,1.44606,1.46321,1.44597,1.42178,1.33543,1.26944
